2026-07-25T00:25:52Z P2 start sleep=0.5s max=5 done_already=0
2026-07-25T00:25:52Z queue size after filters: 59422
2026-07-25T00:25:58Z hit TJ_MAX_DOWNLOADS=5
2026-07-25T01:08:07Z progress done=736 stats={'ok': 697, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 105849732}
2026-07-25T01:08:30Z progress done=741 stats={'ok': 702, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 106435492}
2026-07-25T01:08:55Z progress done=746 stats={'ok': 707, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 107032594}
2026-07-25T01:09:11Z progress done=751 stats={'ok': 712, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 107613442}
2026-07-25T01:09:25Z progress done=756 stats={'ok': 717, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 108187820}
2026-07-25T01:09:49Z progress done=761 stats={'ok': 721, 'parking': 0, 'fail': 40, 'skip': 0, 'bytes': 108655660}
2026-07-25T01:10:00Z progress done=766 stats={'ok': 726, 'parking': 0, 'fail': 40, 'skip': 0, 'bytes': 109238018}
2026-07-25T01:10:15Z progress done=771 stats={'ok': 731, 'parking': 0, 'fail': 40, 'skip': 0, 'bytes': 109823542}
2026-07-25T01:10:27Z progress done=776 stats={'ok': 736, 'parking': 0, 'fail': 40, 'skip': 0, 'bytes': 110413515}
2026-07-25T01:11:02Z progress done=781 stats={'ok': 740, 'parking': 0, 'fail': 41, 'skip': 0, 'bytes': 110885767}
2026-07-25T01:11:13Z progress done=786 stats={'ok': 745, 'parking': 0, 'fail': 41, 'skip': 0, 'bytes': 111464671}
2026-07-25T01:11:23Z progress done=791 stats={'ok': 750, 'parking': 0, 'fail': 41, 'skip': 0, 'bytes': 112044234}
2026-07-25T01:11:43Z progress done=796 stats={'ok': 755, 'parking': 0, 'fail': 41, 'skip': 0, 'bytes': 112622023}
2026-07-25T01:12:06Z progress done=801 stats={'ok': 759, 'parking': 0, 'fail': 42, 'skip': 0, 'bytes': 113096048}
2026-07-25T01:12:14Z progress done=806 stats={'ok': 764, 'parking': 0, 'fail': 42, 'skip': 0, 'bytes': 113723612}
2026-07-25T01:12:28Z progress done=811 stats={'ok': 769, 'parking': 0, 'fail': 42, 'skip': 0, 'bytes': 114305832}
2026-07-25T01:12:50Z progress done=816 stats={'ok': 773, 'parking': 0, 'fail': 43, 'skip': 0, 'bytes': 114767305}
2026-07-25T01:13:07Z progress done=821 stats={'ok': 778, 'parking': 0, 'fail': 43, 'skip': 0, 'bytes': 115350850}
2026-07-25T01:13:21Z progress done=826 stats={'ok': 783, 'parking': 0, 'fail': 43, 'skip': 0, 'bytes': 115944091}
2026-07-25T01:13:45Z progress done=831 stats={'ok': 787, 'parking': 0, 'fail': 44, 'skip': 0, 'bytes': 116403317}
2026-07-25T01:13:56Z progress done=836 stats={'ok': 792, 'parking': 0, 'fail': 44, 'skip': 0, 'bytes': 117001810}
2026-07-25T01:14:22Z progress done=841 stats={'ok': 796, 'parking': 0, 'fail': 45, 'skip': 0, 'bytes': 117472058}
2026-07-25T01:14:31Z progress done=846 stats={'ok': 801, 'parking': 0, 'fail': 45, 'skip': 0, 'bytes': 118279490}
2026-07-25T01:14:48Z progress done=851 stats={'ok': 806, 'parking': 0, 'fail': 45, 'skip': 0, 'bytes': 119398953}
2026-07-25T01:14:58Z progress done=856 stats={'ok': 811, 'parking': 0, 'fail': 45, 'skip': 0, 'bytes': 119982833}
2026-07-25T01:15:21Z progress done=861 stats={'ok': 815, 'parking': 0, 'fail': 46, 'skip': 0, 'bytes': 120437833}
2026-07-25T01:15:54Z progress done=866 stats={'ok': 819, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 120909333}
2026-07-25T01:16:02Z progress done=871 stats={'ok': 824, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 121503083}
2026-07-25T01:16:17Z progress done=876 stats={'ok': 829, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 122072591}
2026-07-25T01:16:28Z progress done=881 stats={'ok': 834, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 122683679}
2026-07-25T01:16:50Z progress done=886 stats={'ok': 839, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 123285635}
2026-07-25T01:17:06Z progress done=891 stats={'ok': 844, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 123853531}
2026-07-25T01:17:24Z progress done=896 stats={'ok': 849, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 124445162}
2026-07-25T01:17:32Z progress done=901 stats={'ok': 854, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 125027356}
2026-07-25T01:17:53Z progress done=906 stats={'ok': 859, 'parking': 0, 'fail': 47, 'skip': 0, 'bytes': 125608071}
2026-07-25T01:18:23Z progress done=911 stats={'ok': 863, 'parking': 0, 'fail': 48, 'skip': 0, 'bytes': 126065310}
2026-07-25T01:18:31Z progress done=916 stats={'ok': 868, 'parking': 0, 'fail': 48, 'skip': 0, 'bytes': 126645697}
2026-07-25T01:18:39Z progress done=921 stats={'ok': 873, 'parking': 0, 'fail': 48, 'skip': 0, 'bytes': 127228975}
2026-07-25T01:19:01Z progress done=926 stats={'ok': 878, 'parking': 0, 'fail': 48, 'skip': 0, 'bytes': 127814489}
2026-07-25T01:19:33Z progress done=931 stats={'ok': 882, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 128284784}
2026-07-25T01:19:39Z progress done=936 stats={'ok': 887, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 128872759}
2026-07-25T01:20:00Z progress done=941 stats={'ok': 892, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 129454110}
2026-07-25T01:20:09Z progress done=946 stats={'ok': 897, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 130021629}
2026-07-25T01:20:36Z progress done=951 stats={'ok': 902, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 130592424}
2026-07-25T01:20:43Z progress done=956 stats={'ok': 907, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 131171871}
2026-07-25T01:21:04Z progress done=961 stats={'ok': 912, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 131753415}
2026-07-25T01:21:16Z progress done=966 stats={'ok': 917, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 132341067}
2026-07-25T01:21:41Z progress done=971 stats={'ok': 922, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 132926275}
2026-07-25T01:21:55Z progress done=976 stats={'ok': 927, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 133500409}
2026-07-25T01:22:09Z progress done=981 stats={'ok': 932, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 133811790}
2026-07-25T01:22:22Z progress done=986 stats={'ok': 937, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 134387709}
2026-07-25T01:22:45Z progress done=991 stats={'ok': 942, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 134969561}
2026-07-25T01:23:14Z progress done=996 stats={'ok': 947, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 135535246}
2026-07-25T01:23:21Z progress done=1001 stats={'ok': 952, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 136122619}
2026-07-25T01:23:43Z progress done=1006 stats={'ok': 957, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 136709804}
2026-07-25T01:23:51Z progress done=1011 stats={'ok': 962, 'parking': 0, 'fail': 49, 'skip': 0, 'bytes': 137287608}
2026-07-25T01:24:20Z progress done=1016 stats={'ok': 966, 'parking': 0, 'fail': 50, 'skip': 0, 'bytes': 137742609}
